id,name,url,category,price,reasons
931,"Сырок творожный Молочная страна Любимый, аромат ванилина, 8.5%, ",https://edostavka.by/product/197973,"Молоко, яйца",1.59,Комплексная пищевая добавка
934,"Йогурт Савушкин двухслойный, манго, 2%, 120 г",https://edostavka.by/product/702108,"Молоко, яйца",1.11,Комплексная пищевая добавка
938,"Йогурт Беллакт с фруктовым наполнителем клубника, 2,9%, 380г",https://edostavka.by/product/1507551,"Молоко, яйца",2.09,Комплексная пищевая добавка
941,"Сыр плавленый 1М Молочный Оршанский, 30% , 80 г",https://edostavka.by/product/2053840,"Молоко, яйца",1.99,Комплексная пищевая добавка
948,"Сыр творожный Bonfesto экстрамягкий, 70%, 400 г",https://edostavka.by/product/1527471,"Молоко, яйца",9.35,Комплексная пищевая добавка
951,"Сыр творожный SVEZA сливочный, 60%, 150 г",https://edostavka.by/product/849199,"Молоко, яйца",4.59,Комплексная пищевая добавка
956,"Сыр полутвердый Home Cheese Моцарелла Gold, весовой, 40%, 1 кг",https://edostavka.by/product/536935,"Молоко, яйца",18.99,Пищевая добавка (неуточнённая)
961,"Йогурт Беллакт с фруктовым наполнителем банан, 2.9%, 380 г",https://edostavka.by/product/2097180,"Молоко, яйца",2.09,Комплексная пищевая добавка
964,"Желе из молочной сыворотки Yoguru ананас, 150 г",https://edostavka.by/product/1015608,"Молоко, яйца",1.25,Пищевая добавка (неуточнённая)
968,"Мороженое УП Минский хладокомбинат №2 пломбир Картофельный драник с ароматом ванили, 75 г",https://edostavka.by/product/2222317,"Молоко, яйца",2.37,Пищевая добавка (неуточнённая)
989,"Молочный коктейль Рогачевъ шоколад, 2.5%, 210 г",https://edostavka.by/product/2145776,"Молоко, яйца",1.65,Комплексная пищевая добавка
993,"Молочная каша Беллакт Полезный завтрак, овсяная, 150 г",https://edostavka.by/product/530285,"Молоко, яйца",2.15,Комплексная пищевая добавка
994,"Мороженое протеиновое Active protein с подсластителем со вкусом клубники, 90 г",https://edostavka.by/product/2054922,"Молоко, яйца",2.59,Комплексная пищевая добавка
996,"Желе из молочной сыворотки Yoguru медовая дыня, 150 г",https://edostavka.by/product/2240484,"Молоко, яйца",1.25,Комплексная пищевая добавка
997,"Сыр плавленый 1М Молочный Кисломолочный, 45%, 80 г",https://edostavka.by/product/2053839,"Молоко, яйца",2.15,Комплексная пищевая добавка
